"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14862-12511","PG","Ishmael","Smith","26.71607142857143","56","6600","MIA@PHI","PHI","MIA","","","",""
"14862-14506","PG","Brandon","Knight","31.592857142857145","42","6500","PHO@ORL","PHO","ORL","O","Groin","",""
"14862-9673","PG","Goran","Dragic","25.809615384615384","52","6500","MIA@PHI","MIA","PHI","","","",""
"14862-63122","PF","Kristaps","Porzingis","28.475409836065573","61","6400","NY@BOS","NY","BOS","","","",""
"14862-41594","PF","Aaron","Gordon","20.84237288135593","59","6400","PHO@ORL","ORL","PHO","","","",""
"14862-15771","PF","Gorgui","Dieng","23.113114754098362","61","6300","MIN@MIL","MIN","MIL","","","",""
"14862-58083","C","Jahlil","Okafor","28.58679245283019","53","6300","MIA@PHI","PHI","MIA","GTD","Shin","",""
"14862-9526","SG","Monta","Ellis","27.111475409836064","61","6300","IND@CHA","IND","CHA","","","",""
"14862-15800","SF","Jae","Crowder","26.830645161290324","62","6200","NY@BOS","BOS","NY","","","",""
"14862-9809","SG","Nicolas","Batum","29.992156862745095","51","6200","IND@CHA","CHA","IND","","","",""
"14862-16008","PF","Jared","Sullinger","26.07540983606557","61","6200","NY@BOS","BOS","NY","","","",""
"14862-49116","SG","Andrew","Wiggins","28.490000000000002","60","6200","MIN@MIL","MIN","MIL","","","",""
"14862-23825","PF","Nerlens","Noel","26.857407407407408","54","6100","MIA@PHI","PHI","MIA","GTD","Rest","",""
"14862-14503","C","Jonas","Valanciunas","26.521428571428572","42","6100","POR@TOR","TOR","POR","","","",""
"14862-42669","PF","Julius","Randle","25.895081967213113","61","6100","ATL@LAL","LAL","ATL","","","",""
"14862-58312","PG","D'Angelo","Russell","22.801666666666666","60","6000","ATL@LAL","LAL","ATL","","","",""
"14862-9446","PG","Jeff","Teague","26.908620689655173","58","6000","ATL@LAL","ATL","LAL","","","",""
"14862-9479","SF","Luol","Deng","22.064814814814813","54","6000","MIA@PHI","MIA","PHI","","","",""
"14862-9451","PF","Marvin","Williams","23.80666666666667","60","5900","IND@CHA","CHA","IND","","","",""
"14862-17333","SG","Will","Barton","27.177049180327867","61","5900","BKN@DEN","DEN","BKN","","","",""
"14862-20640","SG","Jordan","Clarkson","24.983333333333334","60","5900","ATL@LAL","LAL","ATL","GTD","Knee","",""
"14862-42550","PF","Jabari","Parker","22.143636363636364","55","5900","MIN@MIL","MIL","MIN","","","",""
"14862-14521","PF","Kenneth","Faried","26.212962962962962","54","5900","BKN@DEN","DEN","BKN","","","",""
"14862-9566","SG","Kobe","Bryant","26.758000000000003","50","5900","ATL@LAL","LAL","ATL","GTD","Shoulder","",""
"14862-9873","C","Robin","Lopez","21.588709677419356","62","5700","NY@BOS","NY","BOS","","","",""
"14862-16201","PG","Michael","Carter-Williams","27.124074074074073","54","5700","MIN@MIL","MIL","MIN","GTD","Knee","",""
"14862-12359","SF","Evan","Turner","22.779032258064515","62","5700","NY@BOS","BOS","NY","","","",""
"14862-9447","SG","Joe","Johnson","22.058333333333334","60","5600","MIA@PHI","MIA","PHI","","","",""
"14862-15595","SG","Brad","Beal","26.8","39","5600","WAS@CLE","WAS","CLE","","","",""
"14862-15904","SG","Rodney","Hood","23.429310344827588","58","5600","UTA@MEM","UTA","MEM","GTD","Head","",""
"14862-55062","C","Nikola","Jokic","21.616949152542375","59","5600","BKN@DEN","DEN","BKN","","","",""
"14862-9703","PG","George","Hill","24.14814814814815","54","5500","IND@CHA","IND","CHA","","","",""
"14862-9787","SF","DeMarre","Carroll","21.52173913043478","23","5400","POR@TOR","TOR","POR","O","Knee","",""
"14862-63124","PG","Emmanuel","Mudiay","23.774468085106385","47","5400","BKN@DEN","DEN","BKN","","","",""
"14862-15758","SF","Michael","Kidd-Gilchrist","22.928571428571427","7","5400","IND@CHA","CHA","IND","O","Shoulder","",""
"14862-23096","SG","Evan","Fournier","22.857894736842105","57","5400","PHO@ORL","ORL","PHO","GTD","Wrist","",""
"14862-12334","SG","Avery","Bradley","23.50175438596491","57","5400","NY@BOS","BOS","NY","","","",""
"14862-15814","C","Alex","Len","18.640350877192983","57","5300","PHO@ORL","PHO","ORL","","","",""
"14862-58253","PF","Myles","Turner","20.323076923076922","39","5300","IND@CHA","IND","CHA","","","",""
"14862-19138","PG","Elfrid","Payton","24.396428571428572","56","5300","PHO@ORL","ORL","PHO","","","",""
"14862-23670","PG","Marcus","Smart","22.485365853658536","41","5300","NY@BOS","BOS","NY","","","",""
"14862-40783","SG","Zach","LaVine","21.463934426229507","61","5300","MIN@MIL","MIN","MIL","","","",""
"14862-9609","C","Al","Jefferson","23.68846153846154","26","5300","IND@CHA","CHA","IND","","","",""
"14862-15590","C","Mason","Plumlee","23.97258064516129","62","5200","POR@TOR","POR","TOR","","","",""
"14862-14511","PF","Markieff","Morris","21.43777777777778","45","5200","WAS@CLE","WAS","CLE","","","",""
"14862-20491","SF","Robert","Covington","22.525","52","5100","MIA@PHI","PHI","MIA","","","",""
"14862-40201","PG","Dennis","Schroder","21.60169491525424","59","5100","ATL@LAL","ATL","LAL","","","",""
"14862-23831","PF","Jerami","Grant","20.605084745762714","59","5000","MIA@PHI","PHI","MIA","","","",""
"14862-9953","C","Ian","Mahinmi","22.082692307692305","52","5000","IND@CHA","IND","CHA","","","",""
"14862-9657","SF","Matt","Barnes","20.332142857142856","56","5000","UTA@MEM","MEM","UTA","","","",""
"14862-9662","SG","Louis","Williams","23.16896551724138","58","4900","ATL@LAL","LAL","ATL","O","Hamstring","",""
"14862-24544","SG","Gary","Harris","19.138181818181817","55","4800","BKN@DEN","DEN","BKN","","","",""
"14862-15628","SF","Otto","Porter","23.437735849056605","53","4800","WAS@CLE","WAS","CLE","","","",""
"14862-15691","PF","Cody","Zeller","20.015384615384615","52","4800","IND@CHA","CHA","IND","","","",""
"14862-19781","SF","Kent","Bazemore","22.976785714285715","56","4800","ATL@LAL","ATL","LAL","","","",""
"14862-9507","SG","Arron","Afflalo","21.409433962264153","53","4800","NY@BOS","NY","BOS","","","",""
"14862-14510","SG","Alec","Burks","21.446428571428573","28","4800","UTA@MEM","UTA","MEM","O","Ankle","",""
"14862-12832","PG","Donald","Sloan","16.697560975609758","41","4800","BKN@DEN","BKN","DEN","","","",""
"14862-23407","SF","P.J.","Tucker","18.677049180327867","61","4700","PHO@ORL","PHO","ORL","","","",""
"14862-14501","PF","Tristan","Thompson","21.15423728813559","59","4700","WAS@CLE","CLE","WAS","","","",""
"14862-9583","PG","Mario","Chalmers","19.810526315789474","57","4700","UTA@MEM","MEM","UTA","","","",""
"14862-23178","PF","Mirza","Teletovic","16.87627118644068","59","4700","PHO@ORL","PHO","ORL","","","",""
"14862-9652","PG","Jameer","Nelson","18.810526315789474","38","4700","BKN@DEN","DEN","BKN","","","",""
"14862-58460","SG","Devin","Booker","16.21818181818182","55","4700","PHO@ORL","PHO","ORL","","","",""
"14862-23824","SG","Archie","Goodwin","15.312195121951218","41","4600","PHO@ORL","PHO","ORL","","","",""
"14862-9506","SG","J.R.","Smith","20.312727272727273","55","4600","WAS@CLE","CLE","WAS","","","",""
"14862-9598","PF","Ersan","Ilyasova","20.485","60","4500","PHO@ORL","ORL","PHO","","","",""
"14862-58084","SF","Justise","Winslow","15.81551724137931","58","4400","MIA@PHI","MIA","PHI","","","",""
"14862-9473","C","Tyson","Chandler","18.191999999999997","50","4400","PHO@ORL","PHO","ORL","","","",""
"14862-22541","C","Kelly","Olynyk","19.211111111111112","54","4400","NY@BOS","BOS","NY","O","Shoulder","",""
"14862-12342","SF","Al-Farouq","Aminu","21.282258064516128","62","4400","POR@TOR","POR","TOR","","","",""
"14862-9677","PF","Jared","Dudley","18.20169491525424","59","4400","WAS@CLE","WAS","CLE","","","",""
"14862-9752","C","Jordan","Hill","19.943859649122807","57","4300","IND@CHA","IND","CHA","","","",""
"14862-9810","PG","Jerryd","Bayless","19.852631578947367","38","4300","MIN@MIL","MIL","MIN","","","",""
"14862-12365","PF","Ed","Davis","19.177049180327867","61","4300","POR@TOR","POR","TOR","","","",""
"14862-12443","SG","Jeremy","Lin","21.026315789473685","57","4300","IND@CHA","CHA","IND","","","",""
"14862-16405","SG","Terrence","Ross","15.116981132075473","53","4100","POR@TOR","TOR","POR","","","",""
"14862-9458","SG","Tony","Allen","16.480851063829785","47","4100","UTA@MEM","MEM","UTA","GTD","Knee","",""
"14862-9512","PF","Nene","Hilario","17.875","36","4100","WAS@CLE","WAS","CLE","","","",""
"14862-23717","SF","Shabazz","Muhammad","14.80983606557377","61","4100","MIN@MIL","MIN","MIL","","","",""
"14862-9700","C","Spencer","Hawes","15.129787234042555","47","4100","IND@CHA","CHA","IND","O","Back","",""
"14862-9862","PF","Amir","Johnson","19.71864406779661","59","4000","NY@BOS","BOS","NY","","","",""
"14862-9466","PG","D.J.","Augustin","10.580487804878048","41","4000","BKN@DEN","DEN","BKN","","","",""
"14862-14530","SF","Bojan","Bogdanovic","14.99016393442623","61","4000","BKN@DEN","BKN","DEN","","","",""
"14862-14529","PG","Cory","Joseph","17.508474576271187","59","4000","POR@TOR","TOR","POR","","","",""
"14862-42148","SF","Rondae","Hollis-Jefferson","17.24736842105263","19","4000","BKN@DEN","BKN","DEN","O","Ankle","",""
"14862-9870","SG","Kyle","Korver","17.88135593220339","59","3900","ATL@LAL","ATL","LAL","","","",""
"14862-9951","SG","Gerald","Henderson","13.552830188679245","53","3900","POR@TOR","POR","TOR","","","",""
"14862-14505","C","Bismack","Biyombo","17.96779661016949","59","3900","POR@TOR","TOR","POR","","","",""
"14862-63123","SF","Mario","Hezonja","9.505263157894737","57","3800","PHO@ORL","ORL","PHO","","","",""
"14862-15669","C","Meyers","Leonard","16.27090909090909","55","3800","POR@TOR","POR","TOR","","","",""
"14862-16178","SF","Maurice","Harkless","11.813559322033898","59","3800","POR@TOR","POR","TOR","","","",""
"14862-9514","SG","Rodney","Stuckey","17.794594594594592","37","3800","IND@CHA","IND","CHA","","","",""
"14862-12369","SG","Lance","Stephenson","11.212244897959183","49","3800","UTA@MEM","MEM","UTA","","","",""
"14862-15405","PF","JaMychal","Green","11.864285714285714","56","3800","UTA@MEM","MEM","UTA","","","",""
"14862-9680","PF","Amar'e","Stoudemire","13.678787878787878","33","3800","MIA@PHI","MIA","PHI","","","",""
"14862-15952","PF","John","Henson","16.245238095238093","42","3800","MIN@MIL","MIL","MIN","O","Back","",""
"14862-9712","PG","Jose","Calderon","17.806896551724137","58","3800","NY@BOS","NY","BOS","","","",""
"14862-9723","PG","Ronnie","Price","11.065853658536586","41","3800","PHO@ORL","PHO","ORL","","","",""
"14862-17230","SG","Langston","Galloway","17.14032258064516","62","3800","NY@BOS","NY","BOS","","","",""
"14862-19456","PG","Isaiah","Canaan","16.203333333333333","60","3700","MIA@PHI","PHI","MIA","","","",""
"14862-16448","PF","Frank","Kaminsky","15.54915254237288","59","3700","IND@CHA","CHA","IND","","","",""
"14862-9956","SG","Wayne","Ellington","12.486666666666668","60","3700","BKN@DEN","BKN","DEN","","","",""
"14862-16233","SG","Josh","Richardson","7.941935483870967","31","3700","MIA@PHI","MIA","PHI","","","",""
"14862-9935","C","Brandan","Wright","14.466666666666667","12","3700","UTA@MEM","MEM","UTA","O","Knee","",""
"14862-9501","PF","Kris","Humphries","13.746875","32","3700","ATL@LAL","ATL","LAL","","","",""
"14862-15501","SG","Allen","Crabbe","16.90655737704918","61","3700","POR@TOR","POR","TOR","","","",""
"14862-15591","C","Miles","Plumlee","9.584999999999999","40","3700","MIN@MIL","MIL","MIN","","","",""
"14862-9580","PF","Darrell","Arthur","15.828301886792453","53","3700","BKN@DEN","DEN","BKN","","","",""
"14862-40830","PG","Delon","Wright","3.511764705882353","17","3700","POR@TOR","TOR","POR","","","",""
"14862-55057","C","Jusuf","Nurkic","14.95263157894737","19","3700","BKN@DEN","DEN","BKN","","","",""
"14862-58461","PF","Trey","Lyles","10.408620689655173","58","3700","UTA@MEM","UTA","MEM","","","",""
"14862-20064","PG","Matthew","Dellavedova","17.88867924528302","53","3600","WAS@CLE","CLE","WAS","","","",""
"14862-9778","PF","Josh","McRoberts","10.738709677419354","31","3600","MIA@PHI","MIA","PHI","","","",""
"14862-9962","PF","Jonas","Jerebko","9.831147540983608","61","3600","NY@BOS","BOS","NY","","","",""
"14862-15730","PF","Thomas","Robinson","10.24181818181818","55","3600","BKN@DEN","BKN","DEN","","","",""
"14862-17332","C","Tarik","Black","9.712","25","3600","ATL@LAL","LAL","ATL","","","",""
"14862-14549","PF","Lavoy","Allen","14.861666666666668","60","3600","IND@CHA","IND","CHA","","","",""
"14862-18393","PG","T.J.","McConnell","18.103333333333335","60","3600","MIA@PHI","PHI","MIA","","","",""
"14862-9513","C","Chris","Andersen","7.942857142857142","14","3600","UTA@MEM","MEM","UTA","","","",""
"14862-14539","PF","Jon","Leuer","17.616","50","3600","PHO@ORL","PHO","ORL","","","",""
"14862-21665","SG","Alan","Anderson","14.625","4","3600","WAS@CLE","WAS","CLE","","","",""
"14862-17384","C","Kyle","O'Quinn","11.644897959183673","49","3600","NY@BOS","NY","BOS","","","",""
"14862-12344","PG","Greivis","Vasquez","15.55625","16","3600","MIN@MIL","MIL","MIN","O","Ankle","",""
"14862-9542","PF","Luis","Scola","17.371186440677967","59","3600","POR@TOR","TOR","POR","","","",""
"14862-15559","SG","Jeremy","Lamb","18.136","50","3600","IND@CHA","CHA","IND","","","",""
"14862-9615","SG","Courtney","Lee","16.666666666666668","57","3600","IND@CHA","CHA","IND","","","",""
"14862-9659","PF","Brandon","Bass","15.442592592592591","54","3600","ATL@LAL","LAL","ATL","","","",""
"14862-15961","C","Tyler","Zeller","9.922727272727274","44","3600","NY@BOS","BOS","NY","","","",""
"14862-66521","PG","Marcelo","Huertas","8.457575757575759","33","3600","ATL@LAL","LAL","ATL","","","",""
"14862-40209","C","Joffrey","Lauvergne","15.228205128205127","39","3600","BKN@DEN","DEN","BKN","","","",""
"14862-15782","PG","Russ","Smith","3.6866666666666665","15","3500","UTA@MEM","MEM","UTA","","","",""
"14862-59318","SF","Joe","Ingles","7.7","59","3500","UTA@MEM","UTA","MEM","","","",""
"14862-15792","C","Johnny","O'Bryant","7.505882352941176","51","3500","MIN@MIL","MIL","MIN","","","",""
"14862-9785","SF","James","Jones","5.462162162162162","37","3500","WAS@CLE","CLE","WAS","","","",""
"14862-20907","C","Shayne","Whittington","3.15","4","3500","IND@CHA","IND","CHA","","","",""
"14862-23920","PF","Anthony","Bennett","3.2421052631578946","19","3500","POR@TOR","TOR","POR","","","",""
"14862-16293","SG","Norman","Powell","3.9888888888888885","27","3500","POR@TOR","TOR","POR","","","",""
"14862-9737","SG","Nick","Young","10.89607843137255","51","3500","ATL@LAL","LAL","ATL","","","",""
"14862-9734","SF","Mike","Miller","4.21","40","3500","BKN@DEN","DEN","BKN","","","",""
"14862-16301","C","Dewayne","Dedmon","9.048648648648648","37","3500","PHO@ORL","ORL","PHO","","","",""
"14862-15846","SG","Tim","Hardaway Jr.","9.226666666666667","30","3500","ATL@LAL","ATL","LAL","","","",""
"14862-34615","PF","Willie","Reed","8.640625","32","3500","BKN@DEN","BKN","DEN","","","",""
"14862-15843","PG","Trey","Burke","17.217857142857145","56","3500","UTA@MEM","UTA","MEM","","","",""
"14862-16335","SG","John","Jenkins","5.088","25","3500","PHO@ORL","PHO","ORL","","","",""
"14862-9849","SG","Gerald","Green","14.916981132075472","53","3500","MIA@PHI","MIA","PHI","","","",""
"14862-15864","PF","Adreian","Payne","6.428205128205128","39","3500","MIN@MIL","MIN","MIL","","","",""
"14862-55376","SF","Damjan","Rudez","3.595833333333333","24","3500","MIN@MIL","MIN","MIL","","","",""
"14862-16363","SG","Joe","Harris","1.72","5","3500","PHO@ORL","ORL","PHO","O","Foot","",""
"14862-16368","SF","Mike","Scott","11.825454545454544","55","3500","ATL@LAL","ATL","LAL","","","",""
"14862-16375","SG","Jarell","Eddie","3.644444444444444","18","3500","WAS@CLE","WAS","CLE","","","",""
"14862-16378","SG","Erick","Green","2.966666666666667","9","3500","UTA@MEM","UTA","MEM","","","",""
"14862-15834","PG","Shane","Larkin","15.963157894736842","57","3500","BKN@DEN","BKN","DEN","","","",""
"14862-9895","SF","Steve","Novak","2.9","10","3500","MIN@MIL","MIL","MIN","O","Knee","",""
"14862-17491","SF","James","Ennis","2.9923076923076923","13","3500","UTA@MEM","MEM","UTA","","","",""
"14862-23447","PF","Richaun","Holmes","11.27111111111111","45","3500","MIA@PHI","PHI","MIA","","","",""
"14862-15631","SF","Hollis","Thompson","14.705263157894738","57","3500","MIA@PHI","PHI","MIA","","","",""
"14862-16188","SF","Anthony","Brown","8.389285714285714","28","3500","ATL@LAL","LAL","ATL","","","",""
"14862-58661","SG","Rashad","Vaughn","5.216981132075472","53","3500","MIN@MIL","MIL","MIN","","","",""
"14862-16183","SF","Jakarr","Sampson","9.075","52","3500","BKN@DEN","DEN","BKN","","","",""
"14862-9952","C","DeJuan","Blair","5.203448275862068","29","3500","PHO@ORL","PHO","ORL","","","",""
"14862-16202","PF","Rakeem","Christmas","0","0","3500","IND@CHA","IND","CHA","","","",""
"14862-9966","SF","James","Johnson","10.13191489361702","47","3500","POR@TOR","TOR","POR","","","",""
"14862-58153","SF","Kelly","Oubre","6.885416666666667","48","3500","WAS@CLE","WAS","CLE","","","",""
"14862-15736","C","Jeff","Withey","12.226829268292683","41","3500","UTA@MEM","UTA","MEM","","","",""
"14862-58150","PF","Cliff","Alexander","3.1714285714285713","7","3500","POR@TOR","POR","TOR","","","",""
"14862-9928","SF","Sonny","Weems","5.408333333333333","36","3500","PHO@ORL","PHO","ORL","","","",""
"14862-16230","SG","Jordan","McRae","8.85","8","3500","WAS@CLE","CLE","WAS","","","",""
"14862-9461","PF","Kevin","Garnett","11.973684210526315","38","3500","MIN@MIL","MIN","MIL","O","Knee","",""
"14862-9942","SF","Chase","Budinger","9.829166666666666","48","3500","IND@CHA","IND","CHA","","","",""
"14862-20805","SG","Troy","Daniels","7.403333333333333","30","3500","IND@CHA","CHA","IND","","","",""
"14862-17462","SG","Chris","Johnson","7.8882352941176475","51","3500","UTA@MEM","UTA","MEM","","","",""
"14862-15699","SG","Roy Devyn","Marble","2.358333333333333","12","3500","PHO@ORL","ORL","PHO","","","",""
"14862-59483","PF","Chris","McCullough","5.366666666666667","6","3500","BKN@DEN","BKN","DEN","","","",""
"14862-58081","PG","Tyus","Jones","9.575","16","3500","MIN@MIL","MIN","MIL","","","",""
"14862-9503","PF","Drew","Gooden","8.040740740740741","27","3500","WAS@CLE","WAS","CLE","","","",""
"14862-18702","C","Robert","Sacre","7.057894736842105","19","3500","ATL@LAL","LAL","ATL","","","",""
"14862-9491","PF","J.J.","Hickson","13.554545454545455","22","3500","WAS@CLE","WAS","CLE","","","",""
"14862-16026","SG","Markel","Brown","8.05952380952381","42","3500","BKN@DEN","BKN","DEN","","","",""
"14862-15520","SG","Sean","Kilpatrick","4.9399999999999995","10","3500","BKN@DEN","BKN","DEN","","","",""
"14862-9484","PG","Mo","Williams","14.505714285714285","35","3500","WAS@CLE","CLE","WAS","O","Knee","",""
"14862-9478","SG","Kirk","Hinrich","8.086111111111112","36","3500","ATL@LAL","ATL","LAL","","","",""
"14862-12353","C","Tibor","Pleiss","3.5833333333333335","12","3500","UTA@MEM","UTA","MEM","","","",""
"14862-41063","PF","Jordan","Mickey","4.3625","8","3500","NY@BOS","BOS","NY","","","",""
"14862-9525","PG","C.J.","Watson","10.74375","16","3500","PHO@ORL","ORL","PHO","","","",""
"14862-16059","SG","Jared","Cunningham","4.4325","40","3500","PHO@ORL","ORL","PHO","","","",""
"14862-12360","SG","Elliot","Williams","3.56","5","3500","UTA@MEM","MEM","UTA","","","",""
"14862-9518","SF","Tayshaun","Prince","7.8999999999999995","58","3500","MIN@MIL","MIN","MIL","","","",""
"14862-12368","SF","Nemanja","Bjelica","11.191304347826087","46","3500","MIN@MIL","MIN","MIL","O","Foot","",""
"14862-17894","PF","Mike","Muscala","7.971739130434782","46","3500","ATL@LAL","ATL","LAL","","","",""
"14862-14533","PG","Shelvin","Mack","9.4","30","3500","UTA@MEM","UTA","MEM","","","",""
"14862-15503","PG","Jorge","Gutierrez","4.5","3","3500","IND@CHA","CHA","IND","","","",""
"14862-16859","SF","Lance","Thomas","12.22456140350877","57","3500","NY@BOS","NY","BOS","","","",""
"14862-9567","SG","Sasha","Vujacic","7.790697674418604","43","3500","NY@BOS","NY","BOS","","","",""
"14862-22647","SF","J.J.","O'Brien","1.6","2","3500","UTA@MEM","UTA","MEM","","","",""
"14862-9563","C","Chris","Kaman","3.966666666666667","9","3500","POR@TOR","POR","TOR","","","",""
"14862-14515","SG","Iman","Shumpert","13.985294117647058","34","3500","WAS@CLE","CLE","WAS","","","",""
"14862-16089","SG","Lamar","Patterson","5.757142857142857","35","3500","ATL@LAL","ATL","LAL","","","",""
"14862-9553","C","Roy","Hibbert","16.978688524590165","61","3500","ATL@LAL","LAL","ATL","","","",""
"14862-12335","PF","Kevin","Seraphin","8.682857142857141","35","3500","NY@BOS","NY","BOS","","","",""
"14862-9551","PF","Tyler","Hansbrough","6.25","34","3500","IND@CHA","CHA","IND","","","",""
"14862-12340","PF","Patrick","Patterson","14.354237288135593","59","3500","POR@TOR","TOR","POR","","","",""
"14862-14508","SG","Jimmer","Fredette","1.75","6","3500","NY@BOS","NY","BOS","","","",""
"14862-16071","PG","Tim","Frazier","4.451428571428572","35","3500","POR@TOR","POR","TOR","","","",""
"14862-15587","SF","Ryan","Kelly","11.661904761904761","21","3500","ATL@LAL","LAL","ATL","","","",""
"14862-14500","PF","Derrick","Williams","14.406666666666666","60","3500","NY@BOS","NY","BOS","","","",""
"14862-12350","PF","Trevor","Booker","16.149122807017545","57","3500","UTA@MEM","UTA","MEM","","","",""
"14862-9539","PF","Carl","Landry","11.357894736842105","19","3500","MIA@PHI","PHI","MIA","","","",""
"14862-9593","PG","Brandon","Jennings","14.403225806451612","31","3500","PHO@ORL","ORL","PHO","","","",""
"14862-63477","SF","Luis","Montero","2.1285714285714286","7","3500","POR@TOR","POR","TOR","","","",""
"14862-9589","PF","Udonis","Haslem","5.355555555555555","27","3500","MIA@PHI","MIA","PHI","","","",""
"14862-16887","PF","Greg","Smith","6.7","1","3500","MIN@MIL","MIN","MIL","","","",""
"14862-16100","PG","Bryce","Cotton","3.1666666666666665","3","3500","PHO@ORL","PHO","ORL","","","",""
"14862-9574","SG","O.J.","Mayo","16.68421052631579","38","3500","MIN@MIL","MIL","MIN","","","",""
"14862-9568","SF","Metta","World Peace","10.785","20","3500","ATL@LAL","LAL","ATL","","","",""
"14862-15560","PG","Shabazz","Napier","8.169565217391305","46","3500","PHO@ORL","ORL","PHO","","","",""
"14862-20992","PF","Larry","Nance Jr.","13.780434782608696","46","3500","ATL@LAL","LAL","ATL","","","",""
"14862-15417","SG","Solomon","Hill","7.692105263157895","38","3500","IND@CHA","IND","CHA","","","",""
"14862-42671","SF","James","Young","3.3227272727272723","22","3500","NY@BOS","BOS","NY","GTD","Calf","",""
"14862-18828","SG","Joseph","Young","7.572727272727273","33","3500","IND@CHA","IND","CHA","GTD","Knee","",""
"14862-42664","PG","Aaron","Harrison","1.875","16","3500","IND@CHA","CHA","IND","","","",""
"14862-42661","PF","Noah","Vonleh","10.122413793103446","58","3500","POR@TOR","POR","TOR","","","",""
"14862-23801","SG","Nik","Stauskas","13.536363636363637","55","3500","MIA@PHI","PHI","MIA","","","",""
"14862-23800","SF","Glenn","Robinson III","7.253846153846153","39","3500","IND@CHA","IND","CHA","","","",""
"14862-9605","PG","Ramon","Sessions","16.933333333333334","60","3500","WAS@CLE","WAS","CLE","","","",""
"14862-42677","PG","Terry","Rozier","3.1818181818181817","22","3500","NY@BOS","BOS","NY","","","",""
"14862-9611","PF","Ryan","Hollins","6.515000000000001","20","3500","UTA@MEM","MEM","UTA","","","",""
"14862-11074","SG","Garrett","Temple","14.870689655172415","58","3500","WAS@CLE","WAS","CLE","","","",""
"14862-9654","SF","Vince","Carter","9.730952380952381","42","3500","UTA@MEM","MEM","UTA","","","",""
